date,Atlantic,Indian,Pacific,Arctic
2016-07-23T00:35:01,24.475000381469723,28.53999900817871,28.320859807825787,8.794902714428318
2016-07-26T01:00:01,25.277457330784777,29.08427135232666,28.61421766069076,8.20816922412887
2016-07-27T00:15:00,25.09729881860929,29.08409534001809,28.882417699555035,8.683571878583715
2016-07-28T00:50:01,25.015478892342,29.22423748203763,29.18109743803546,8.136638149499557
2016-07-31T00:00:01,25.59723178579704,29.5,28.224191991228587,8.638016116951967
2016-08-02T01:00:00,25.391215629894656,28.904998779296875,27.55872265404119,8.642257289317975
2016-08-04T00:55:00,24.923580724177228,28.17663053968608,28.44619509895105,8.369999885559082
2016-08-09T00:00:01,26.14499855041504,29.475499565209848,27.82265267150433,8.850417854491342
2016-08-12T00:15:00,26.09799028300617,28.71500015258789,28.09776698248544,8.542032442573214
2016-08-14T00:05:00,25.62800345323919,29.49499893188477,28.361653732738908,8.805273423225726
2016-08-18T01:00:00,26.597525995441288,29.409999847412028,28.52537777546109,7.388574141250072
2016-08-20T00:55:00,26.48793782456281,28.42499923706056,29.004458608912167,6.073335579727671
2016-08-21T00:10:01,26.23499870300293,28.46500015258789,28.149503472565687,8.29035251109963
2016-08-22T00:45:01,26.090000152587887,28.86461334414969,28.52211749756721,9.00809381884971
2016-08-29T00:50:01,26.737482510223533,28.96999931335449,28.36999893188477,7.764999866485596
2016-09-03T00:45:01,26.807078995923924,29.20499992370622,28.13981288080525,7.476636553839814
2016-09-04T00:20:01,26.862379530249584,29.41574264232356,27.363263624014348,7.92260702628834
2016-09-06T00:10:01,26.756525792405945,29.89499855041504,28.04142247080416,7.798960720394644
2016-09-07T00:20:01,27.181007324061085,28.596242822183147,28.39999961853028,8.140816994418767
2016-09-09T00:05:00,27.09752971206177,28.902656962048148,26.96500015258789,7.709120687633041
2016-09-10T00:00:01,26.00269957241698,28.880532033937783,27.731500429800413,5.974999904632548
2016-09-18T00:00:01,25.98747234959751,28.739179851121328,25.939998626708984,7.62999963760376
2016-09-19T00:40:01,26.512497518799403,28.989999771118164,27.69717079969197,7.89006483806649
2016-09-20T00:20:00,26.26125892997592,29.786733688493417,27.76000022888184,8.615422164677403
2016-09-22T00:10:01,26.75278697017333,28.090000152587887,28.527954944779594,8.151357015140112
2016-09-23T00:15:01,26.1334609833616,28.48499870300293,27.354999542236328,7.5853139891038275
2016-09-28T00:35:01,26.60499954223632,28.779998779296875,28.568849039306546,7.484968874320509
2016-09-30T00:25:00,25.709659501031485,29.02596753269137,28.04214916852735,6.84499979019165
2016-10-04T00:00:01,26.88327332177925,27.86999893188477,26.98975085183785,7.684999942779541
2016-10-06T00:20:00,25.95942888020078,29.430474202889474,28.174999237060547,5.110000133514404
2016-10-07T00:30:01,27.94404351949504,28.834520634544955,28.21500015258789,6.482818593405222
2016-10-14T00:35:01,25.939998626708984,29.30248171742145,26.834999084472663,7.165594170414735
2016-10-15T00:15:01,26.50286105816181,29.653762427709434,27.939998626708984,7.898181513145381
2016-10-19T00:00:00,27.29275664864265,29.795000076293945,27.64499855041504,6.584743960896706
2016-10-22T00:20:00,28.02499961853028,28.66449249374615,28.3549995422364,7.2772437227919955
2016-10-23T00:30:01,26.758531982560267,29.5850521335582,28.866042316286464,7.389949375684877
2016-10-25T00:15:01,26.43139292716339,30.400841293364525,27.329999923706044,7.20341018941713
2016-10-27T00:05:00,26.38165540540376,29.652547716489227,27.055000305175827,6.637337332029751
2016-10-28T00:50:01,26.596840461458207,28.542665717771968,27.95176650863833,6.886042398568926
2016-10-29T00:25:01,26.69999885559082,29.882934472537634,28.03896919045276,7.275656701844377
2016-10-30T00:35:00,26.02247219700967,29.74067582194684,28.04969834995418,7.108654852465876
2016-11-04T00:00:00,25.94999885559082,29.361665725708008,28.710026850678968,6.884093115594714
2016-11-06T00:40:01,26.665221606938967,29.883092949551063,27.82522473069696,6.848848252438756
2016-11-13T00:50:01,26.100351521597663,28.01000022888181,28.511676490971087,7.019999980926602
2017-02-05T00:25:01,22.85034700066403,30.22436811147274,26.848606867218592,5.300991115898921
2017-02-07T00:10:01,23.098686820158274,30.21185308207001,26.57999992370605,5.07714036263351
2017-03-08T00:15:00,22.01499938964844,29.90102023569091,27.17499923706056,5.115037808301588
2017-04-28T00:40:00,22.7150001525879,31.556254656833428,26.475000381469727,5.173719495023415
2017-04-29T00:00:01,23.070461807104355,30.430774239156985,27.989827802426912,5.099388391522632
2017-04-30T00:30:01,23.23748629841102,29.880521433595835,26.354999542236328,5.254174226812414
2017-05-11T00:15:00,24.142777776027952,30.18061983199073,26.71500015258789,5.046850460496498
2017-05-14T00:40:00,22.775384648754887,29.459636697674743,26.40999984741211,5.364454833026226
2017-05-19T00:55:01,23.256548228652672,30.31963506022605,28.38230203151324,5.763100117568037
2017-05-20T00:10:01,22.84750696362057,29.7549991607666,28.008371496999374,5.170403242816386
2017-05-24T00:00:00,23.57736910427817,29.570150168549592,27.4457042787704,5.269999980926514
2017-05-26T01:00:01,24.899101779587337,29.949998855590824,28.16542603705173,5.274749294240718
2017-05-27T00:15:00,23.46500015258789,29.61500638921215,28.15247232170515,5.633952943102365
2017-05-30T00:40:00,24.708448265065773,28.064998626708984,27.614999771118143,5.1622481646697205
2017-06-02T01:00:01,24.98723915093557,28.73928962519597,27.80500030517578,5.675926609809601
2017-06-03T00:20:01,24.444971792477315,28.424999237060547,29.17890780180649,5.054999828338623
2017-06-04T00:55:01,24.88170676473815,28.942474097253445,27.61247234959756,5.005000114440918
2017-06-11T01:00:01,25.65999984741211,30.08732714956765,27.765599595385456,6.039473882091522
2017-06-13T00:50:00,26.107335337914343,29.33599887751481,28.30252665858115,5.985072847936376
2017-06-14T00:05:01,26.06956585634725,29.540691739595854,28.19377734828356,6.54861730081016
2017-06-15T00:40:00,25.570825452172908,29.442186102330115,27.709999084472656,6.474770260399093
2017-06-16T00:00:01,25.75765073506943,29.21999931335449,28.05081939441327,6.487495826298388
2017-06-18T01:00:01,25.75794456808676,29.81946942969425,27.98161778081653,5.894999980926514
2017-06-19T00:20:01,25.58728580148562,29.20907745509049,29.03499984741211,6.480000019073486
2017-06-20T00:55:01,25.295000076293945,28.616095019972423,28.24010838927227,6.390903465428622
2017-06-21T00:10:01,25.30338481564513,29.2253978924195,28.80365015765562,6.354079866166723
2017-06-22T00:45:01,25.02747905853485,29.803695180721224,27.648010046237832,7.202592870830277
2017-06-25T00:00:00,25.578242041967947,29.1299991607666,28.83527616327527,7.115505577721219
2017-06-26T00:25:00,25.13832376832133,29.849586656295067,28.04999923706055,7.148615104799535
2017-06-27T01:00:01,25.633094732779323,30.773475672235552,27.901947245181223,6.91794471834082
2017-06-30T00:05:01,26.100955135420644,30.53876265659127,28.805245982973062,7.4217342996141715
2017-07-06T00:55:01,24.89087486887309,30.26248137440394,29.0703448989382,7.731789054144576
2017-07-07T00:10:01,25.45834468594558,29.948771149456725,27.51499938964844,7.763720222668333
2017-07-08T00:45:01,25.597798345427204,29.60249900817871,27.40100363019561,7.703871617252319
2017-07-11T00:00:00,24.29694747741847,31.18170736458896,28.493379981137576,8.235262006083774
2017-07-12T00:25:00,25.13500022888184,30.00680012995277,28.59999966753045,8.449448925791971
2017-07-19T00:30:01,24.049999237060547,29.5551830298012,28.81999969482421,5.980000019073486
2017-07-20T01:00:00,24.89041809968912,29.15999984741211,29.355592176947503,8.64918962810651
2017-07-22T00:55:01,25.796479796996028,28.63500022888184,28.224208036899345,6.293496039037084
2017-07-23T00:10:01,26.162627302212343,30.03627819053626,27.674999237060547,5.821416312903522
2017-07-30T00:15:00,25.252041619745743,31.28499984741211,28.979999542236328,8.45685892029534
2017-07-31T00:50:01,25.82711128206588,29.53999932720144,29.75750723310976,8.630000114440918
2017-08-04T00:30:01,25.631519418674834,30.170000076293945,28.25332087108067,8.379497516982838
2017-08-05T01:00:00,26.17302152523137,29.882099343630788,28.596003708084183,8.70407679959004
2017-08-12T00:00:01,25.50777649534585,28.61999893188477,28.52569346665783,9.29355781413613
2017-08-14T01:00:01,26.047210771661195,29.26220584838732,28.54076319356851,7.766870712690983
2017-08-15T00:15:00,26.30607919275081,29.239403202581205,28.47576280460489,8.61050857390457
2017-08-16T00:50:01,26.50627702365544,29.47426087913713,27.786953755037967,8.355424548472797
2017-08-17T00:05:00,26.58434519282057,29.41498140451301,28.207669809267305,8.774999618530257
2017-08-21T01:00:00,26.195235013972457,29.541276784008783,28.849328216738574,8.774999618530273
2017-08-22T00:20:01,26.65062823312224,29.25275470996725,29.59972137335876,8.53499984741211
2017-08-27T00:35:01,26.503361272806693,29.38329481550747,28.1920065932538,8.570796742051142
2017-08-28T00:00:01,26.65999984741211,29.279998779296875,28.43999862670905,8.194999694824219
2017-08-29T00:25:01,25.19999885559082,29.2032722390723,28.512802312634875,9.490467234877723
2017-08-30T00:40:00,26.23301700679966,28.434999465942383,28.58634647461989,8.824891958019998
2017-09-07T00:20:01,26.556466025599573,30.41501718107546,27.8799991607666,8.630614283266775
2017-09-08T00:30:01,26.01363096700749,28.71500015258789,27.875,8.631938556701165
2017-09-15T00:35:00,27.585895062738743,29.740178511820474,27.54377252807138,8.600183392912738
2017-09-16T00:15:00,27.19368932803251,29.44559932030096,27.57499885559082,7.930482140653167
2017-09-17T00:25:01,28.304514263115976,29.583547172469856,28.18000030517578,7.334713948904156
2017-09-18T00:05:00,27.81999969482422,29.295000076293945,28.442492728724403,7.891804963584973
2017-09-19T00:10:01,27.8799991607666,29.45971610952049,28.364999771118164,8.98435630771028
2017-09-29T00:00:01,26.94596707880036,30.523418128763154,29.114872671003194,8.914104662099698
2017-09-30T00:25:01,26.04124927520752,30.922972474732354,28.354999542236328,9.3072491014582
2017-10-03T00:25:01,27.600945758323206,28.295000076293945,29.26499938964846,8.517778776768276
2017-10-08T00:40:01,27.335212306787497,29.49129477988568,27.16524762218903,8.298971795356076
2017-10-10T00:30:01,27.0257655772602,29.11242183611869,28.413992674866595,8.516697052856127
2017-10-11T00:10:01,27.5,29.32217738240797,28.137499809265137,8.253979630785775
2017-10-12T00:15:00,27.27641913331585,29.507183431358595,27.74065871660316,8.114860767271566
2017-10-14T00:05:00,27.789295161852525,29.512673570921272,29.459999084472656,8.048257030718633
2017-10-16T00:25:01,26.84809607387916,28.79235249182891,27.600000381469727,8.227287256584122
2017-10-18T00:15:00,26.59777632049345,29.78987671744248,27.58805552264449,8.048651273430341
2017-10-20T00:05:00,26.15367593433893,29.90251285464739,26.94313436597403,7.886832863352544
2017-10-24T00:40:01,27.131785872669667,30.38224063433834,28.82874628943335,7.599972876986942
2017-10-26T00:30:01,26.28499984741211,30.50814305102835,27.88795884492048,7.284999847412109
2017-10-27T00:10:01,27.57070828486556,30.055533591834656,28.75,7.459129014229249
2017-10-28T00:15:00,27.288899267454912,31.16683940933701,28.89882482834092,7.012902593310931
