,Time,SST,Latitude,Longitude
144,2008-05-24 00:00:00,19.410004,39.0625,5.0625
145,2008-05-25 00:00:00,,39.0625,5.0625
146,2008-05-26 00:00:00,,39.0625,5.0625
147,2008-05-27 00:00:00,,39.0625,5.0625
148,2008-05-28 00:00:00,,39.0625,5.0625
149,2008-05-29 00:00:00,19.529999,39.0625,5.0625
150,2008-05-30 00:00:00,19.699982,39.0625,5.0625
151,2008-05-31 00:00:00,19.570007,39.0625,5.0625
152,2008-06-01 00:00:00,19.669983,39.0625,5.0625
153,2008-06-02 00:00:00,19.329987,39.0625,5.0625
154,2008-06-03 00:00:00,19.910004,39.0625,5.0625
155,2008-06-04 00:00:00,20.139984,39.0625,5.0625
156,2008-06-05 00:00:00,20.5,39.0625,5.0625
157,2008-06-06 00:00:00,20.440002,39.0625,5.0625
158,2008-06-07 00:00:00,20.470001,39.0625,5.0625
159,2008-06-08 00:00:00,20.269989,39.0625,5.0625
160,2008-06-09 00:00:00,19.970001,39.0625,5.0625
161,2008-06-10 00:00:00,,39.0625,5.0625
162,2008-06-11 00:00:00,,39.0625,5.0625
163,2008-06-12 00:00:00,21.100006,39.0625,5.0625
164,2008-06-13 00:00:00,21.160004,39.0625,5.0625
165,2008-06-14 00:00:00,21.269989,39.0625,5.0625
166,2008-06-15 00:00:00,21.109985,39.0625,5.0625
167,2008-06-16 00:00:00,21.00998,39.0625,5.0625
168,2008-06-17 00:00:00,21.25998,39.0625,5.0625
169,2008-06-18 00:00:00,21.579987,39.0625,5.0625
170,2008-06-19 00:00:00,22.070007,39.0625,5.0625
171,2008-06-20 00:00:00,22.889984,39.0625,5.0625
172,2008-06-21 00:00:00,23.089996,39.0625,5.0625
173,2008-06-22 00:00:00,23.519989,39.0625,5.0625
174,2008-06-23 00:00:00,23.019989,39.0625,5.0625
175,2008-06-24 00:00:00,22.48999,39.0625,5.0625
176,2008-06-25 00:00:00,22.669983,39.0625,5.0625
177,2008-06-26 00:00:00,22.940002,39.0625,5.0625
178,2008-06-27 00:00:00,23.529999,39.0625,5.0625
179,2008-06-28 00:00:00,23.48999,39.0625,5.0625
180,2008-06-29 00:00:00,23.690002,39.0625,5.0625
181,2008-06-30 00:00:00,24.320007,39.0625,5.0625
182,2008-07-01 00:00:00,24.199982,39.0625,5.0625
183,2008-07-02 00:00:00,25.049988,39.0625,5.0625
184,2008-07-03 00:00:00,25.75998,39.0625,5.0625
185,2008-07-04 00:00:00,24.359985,39.0625,5.0625
186,2008-07-05 00:00:00,24.959991,39.0625,5.0625
187,2008-07-06 00:00:00,24.630005,39.0625,5.0625
188,2008-07-07 00:00:00,25.169983,39.0625,5.0625
189,2008-07-08 00:00:00,24.880005,39.0625,5.0625
190,2008-07-09 00:00:00,24.850006,39.0625,5.0625
191,2008-07-10 00:00:00,24.660004,39.0625,5.0625
192,2008-07-11 00:00:00,25.320007,39.0625,5.0625
193,2008-07-12 00:00:00,25.419983,39.0625,5.0625
194,2008-07-13 00:00:00,,39.0625,5.0625
195,2008-07-14 00:00:00,25.23999,39.0625,5.0625
196,2008-07-15 00:00:00,24.160004,39.0625,5.0625
197,2008-07-16 00:00:00,,39.0625,5.0625
198,2008-07-17 00:00:00,,39.0625,5.0625
199,2008-07-18 00:00:00,25.149994,39.0625,5.0625
200,2008-07-19 00:00:00,25.130005,39.0625,5.0625
201,2008-07-20 00:00:00,25.649994,39.0625,5.0625
202,2008-07-21 00:00:00,24.779999,39.0625,5.0625
203,2008-07-22 00:00:00,24.820007,39.0625,5.0625
204,2008-07-23 00:00:00,24.570007,39.0625,5.0625
205,2008-07-24 00:00:00,25.079987,39.0625,5.0625
206,2008-07-25 00:00:00,24.789978,39.0625,5.0625
207,2008-07-26 00:00:00,25.160004,39.0625,5.0625
208,2008-07-27 00:00:00,25.679993,39.0625,5.0625
209,2008-07-28 00:00:00,25.649994,39.0625,5.0625
210,2008-07-29 00:00:00,25.97998,39.0625,5.0625
211,2008-07-30 00:00:00,26.149994,39.0625,5.0625
212,2008-07-31 00:00:00,26.50998,39.0625,5.0625
213,2008-08-01 00:00:00,26.380005,39.0625,5.0625
214,2008-08-02 00:00:00,26.130005,39.0625,5.0625
